rad_loc_idx,tx1_psd,tx1_pathloss,tx1_interference,tx2_psd,tx2_pathloss,tx2_interference,tx3_psd,tx3_pathloss,tx3_interference,aggregation,tx1_scaled_psd,tx2_scaled_psd,tx3_scaled_psd,interference_threshold,tx1_distance,tx2_distance,tx3_distance
2,-59,120.75335087139811,0.042137126195773034,-59,109.83701879441838,0.5203530692628806,-59,122.4835943009397,0.028290496531696352,0.59078069199035,-179.7533508713981,-168.83701879441838,-181.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-58,120.75335087139811,0.05304749894783656,-58,109.83701879441838,0.6550857020001275,-58,122.4835943009397,0.035615624996026995,0.743748825943991,-178.7533508713981,-167.83701879441838,-180.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-57,120.75335087139811,0.06678284445755533,-57,109.83701879441838,0.8247040371509842,-57,122.4835943009397,0.0448374153644302,0.9363242969729697,-177.7533508713981,-166.83701879441838,-179.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-56,120.75335087139811,0.08407461995951404,-56,109.83701879441838,1.0382408695786098,-56,122.4835943009397,0.05644696160145102,1.178762451139575,-176.7533508713981,-165.83701879441838,-178.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-55,120.75335087139811,0.10584367555396879,-55,109.83701879441838,1.3070678142757899,-55,122.4835943009397,0.07106251437863642,1.4839740042083953,-175.7533508713981,-164.83701879441838,-177.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-54,120.75335087139811,0.1332492928325888,-54,109.83701879441838,1.6455008863300562,-54,122.4835943009397,0.08946240517725423,1.8682125843398993,-174.7533508713981,-163.83701879441838,-176.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-53,120.75335087139811,0.167750920850549,-53,109.83701879441838,2.071562880930723,-53,122.4835943009397,0.11262649527787083,2.351940297059143,-173.7533508713981,-162.83701879441838,-175.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-52,120.75335087139811,0.21118589711062719,-52,109.83701879441838,2.6079431529332306,-52,122.4835943009397,0.14178835694662772,2.9609174069904856,-172.7533508713981,-161.83701879441838,-174.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
2,-51,120.75335087139811,0.26586729248511776,-51,109.83701879441838,3.2832059077422304,-51,122.4835943009397,0.17850096565665086,3.727574165883999,-171.7533508713981,-160.83701879441838,-173.4835943009397,-166,1090.6051485209334,310.349421168285,1331.0050861686173
3,-60,119.5553592257202,0.044102588225439554,-60,111.82583794870504,0.2614665913222697,-60,122.07155786507184,0.02470837667677417,0.3302775562244834,-179.5553592257202,-171.82583794870504,-182.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-59,119.5553592257202,0.05552186904289991,-59,111.82583794870504,0.32916693615080417,-59,122.07155786507184,0.03110600328257307,0.41579480847627714,-178.5553592257202,-170.82583794870504,-181.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-58,119.5553592257202,0.06989789184841477,-58,111.82583794870504,0.4143966206426767,-58,122.07155786507184,0.039160137991784305,0.5234546504828758,-177.5553592257202,-169.82583794870504,-180.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-57,119.5553592257202,0.08799623227880937,-57,111.82583794870504,0.5216944362886904,-57,122.07155786507184,0.049299692847223575,0.6589903614147233,-176.5553592257202,-168.82583794870504,-179.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-56,119.5553592257202,0.11078069295793558,-56,111.82583794870504,0.6567743830354676,-56,122.07155786507184,0.06206463611901658,0.8296197121124198,-175.5553592257202,-167.82583794870504,-178.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-55,119.5553592257202,0.13946462950091276,-55,111.82583794870504,0.826829960618789,-55,122.07155786507184,0.0781347475839883,1.04442933770369,-174.5553592257202,-166.82583794870504,-177.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-54,119.5553592257202,0.17557556612515668,-54,111.82583794870504,1.0409172486557587,-54,122.07155786507184,0.09836581927760524,1.3148586340585204,-173.5553592257202,-165.82583794870504,-176.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-53,119.5553592257202,0.22103654188510768,-53,111.82583794870504,1.310437175907607,-53,122.07155786507184,0.12383522954053028,1.655308947333245,-172.5553592257202,-164.82583794870504,-175.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-52,119.5553592257202,0.27826851951426634,-52,111.82583794870504,1.6497426613098616,-52,122.07155786507184,0.15589931734393792,2.083910498168066,-171.5553592257202,-163.82583794870504,-174.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
3,-51,119.5553592257202,0.35031931051885234,-51,111.82583794870504,2.0769029592439296,-51,122.07155786507184,0.19626561228564554,2.6234878820484275,-170.5553592257202,-162.82583794870504,-173.07155786507184,-166,950.0970317399671,390.20416206773154,1269.3397875396558
4,-60,118.2236531104254,0.0599286768268773,-60,114.09178134271664,0.1551750399004257,-60,121.75867815754441,0.026554136552255914,0.2416578532795589,-178.2236531104254,-174.09178134271664,-181.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-59,118.2236531104254,0.07544573415255573,-59,114.09178134271664,0.19535380100681887,-59,121.75867815754441,0.03342967729388724,0.30422921245326184,-177.2236531104254,-173.09178134271664,-180.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-58,118.2236531104254,0.09498055193611976,-58,114.09178134271664,0.24593586437806603,-58,121.75867815754441,0.042085470253353185,0.383001886567539,-176.2236531104254,-172.09178134271664,-179.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-57,118.2236531104254,0.11957343045861613,-57,114.09178134271664,0.30961490933710967,-57,121.75867815754441,0.05298246796925399,0.4821708077649798,-175.2236531104254,-171.09178134271664,-178.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-56,118.2236531104254,0.1505340301797552,-56,114.09178134271664,0.3897820772348358,-56,121.75867815754441,0.066700975306064,0.607017082720655,-174.2236531104254,-170.09178134271664,-177.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-55,118.2236531104254,0.18951111593308445,-55,114.09178134271664,0.49070656209285335,-55,121.75867815754441,0.0839715528042595,0.7641892308301973,-173.2236531104254,-169.09178134271664,-176.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-54,118.2236531104254,0.2385803596656294,-54,114.09178134271664,0.6177629607528423,-54,121.75867815754441,0.10571392169309746,0.9620572421115692,-172.2236531104254,-168.09178134271664,-175.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-53,118.2236531104254,0.3003548775380539,-53,114.09178134271664,0.7777174897569585,-53,121.75867815754441,0.1330859423998595,1.2111583096948717,-171.2236531104254,-167.09178134271664,-174.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-52,118.2236531104254,0.3781243878889793,-52,114.09178134271664,0.9790883110518003,-52,121.75867815754441,0.16754527483975856,1.5247579737805381,-170.2236531104254,-166.09178134271664,-173.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
4,-51,118.2236531104254,0.4760304007325522,-51,114.09178134271664,1.2325991551737472,-51,121.75867815754441,0.21092700412180898,1.9195565600281084,-169.2236531104254,-165.09178134271664,-172.7586781575444,-166,815.0470043167763,506.51121655296913,1224.429848000549
5,-60,116.76026880082873,0.08394080308610785,-60,116.11935345199643,0.09728920505291538,-60,121.57030245631539,0.02773126968656059,0.20896127782558382,-176.76026880082873,-176.11935345199643,-181.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-59,116.76026880082873,0.10567521009151193,-59,116.11935345199643,0.12247985253436922,-59,121.57030245631539,0.03491160010972816,0.2630666627356093,-175.76026880082873,-175.11935345199643,-180.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-58,116.76026880082873,0.1330372073808911,-58,116.11935345199643,0.15419299878831894,-58,121.57030245631539,0.043951100544532995,0.331181306713743,-174.76026880082873,-174.11935345199643,-179.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-57,116.76026880082873,0.1674839210859348,-57,116.11935345199643,0.19411748449536248,-57,121.57030245631539,0.055331157351832805,0.4169325629331301,-173.76026880082873,-173.11935345199643,-178.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-56,116.76026880082873,0.2108497643220113,-56,116.11935345199643,0.2443794341047728,-56,121.57030245631539,0.06965780005420408,0.5248869984809882,-172.76026880082873,-172.11935345199643,-177.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-55,116.76026880082873,0.26544412637579207,-55,116.11935345199643,0.3076554797143751,-55,121.57030245631539,0.08769397461791506,0.6607935807080823,-171.76026880082873,-171.11935345199643,-176.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-54,116.76026880082873,0.334174356105988,-54,116.11935345199643,0.38731530149015303,-54,121.57030245631539,0.11040017310772532,0.8318898307038664,-170.76026880082873,-170.11935345199643,-175.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-53,116.76026880082873,0.42070058887177963,-53,116.11935345199643,0.4876010754226706,-53,121.57030245631539,0.1389855833917909,1.0472872476862412,-169.76026880082873,-169.11935345199643,-174.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-52,116.76026880082873,0.5296306620874556,-52,116.11935345199643,0.6138533846677664,-52,121.57030245631539,0.17497248280496214,1.318456529560184,-168.76026880082873,-168.11935345199643,-173.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
5,-51,116.76026880082873,0.666765499367264,-51,116.11935345199643,0.7727956250741137,-51,121.57030245631539,0.22027730496788545,1.6598384294092632,-167.76026880082873,-167.11935345199643,-172.5703024563154,-166,688.6736082858258,639.6872175754322,1198.1608443055297
6,-60,115.21913794451098,0.11969781026288684,-60,117.85470537496342,0.06524232998425261,-60,121.52382033231896,0.02802966884022895,0.2129698090873684,-175.21913794451098,-177.85470537496343,-181.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-59,115.21913794451098,0.1506906150760654,-59,117.85470537496342,0.08213522714183641,-59,121.52382033231896,0.035287262387139195,0.268113104605041,-174.21913794451098,-176.85470537496343,-180.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-58,115.21913794451098,0.18970824463815106,-58,117.85470537496342,0.10340212465234411,-58,121.52382033231896,0.04442403133181816,0.3375344006223133,-173.21913794451098,-175.85470537496343,-179.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-57,115.21913794451098,0.2388285300018338,-57,117.85470537496342,0.1301755623583435,-57,121.52382033231896,0.05592654193796587,0.42493063429814315,-172.21913794451098,-174.85470537496343,-178.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-56,115.21913794451098,0.30066730548075515,-56,117.85470537496342,0.16388132344751538,-56,121.52382033231896,0.07040734483947764,0.5349559737677482,-171.21913794451098,-173.85470537496343,-177.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-55,115.21913794451098,0.37851771136540047,-55,117.85470537496342,0.20631436260653535,-55,121.52382033231896,0.08863759559537365,0.6734696695673095,-170.21913794451098,-172.85470537496343,-176.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-54,115.21913794451098,0.47652556565207405,-54,117.85470537496342,0.25973439390348463,-54,121.52382033231896,0.11158812153535014,0.8478480810909088,-169.21913794451098,-171.85470537496343,-175.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-53,115.21913794451098,0.5999101439689829,-53,117.85470537496342,0.32698622880205386,-53,121.52382033231896,0.14048112185522876,1.0673774946262655,-168.21913794451098,-170.85470537496343,-174.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-52,115.21913794451098,0.7552421250356525,-52,117.85470537496342,0.4116512727456454,-52,121.52382033231896,0.17685525418089942,1.3437486519621973,-167.21913794451098,-169.85470537496343,-173.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
6,-51,115.21913794451098,0.9507935032648137,-51,117.85470537496342,0.5182382480569063,-51,121.52382033231896,0.22264757369765187,1.691679325019372,-166.21913794451098,-168.85470537496343,-172.52382033231896,-166,576.7092234267498,781.1514958566188,1191.7660696381038
7,-60,113.78884961143498,0.16638533247130016,-60,119.34269821776141,0.04631590753383641,-60,121.62378976493224,0.02739182847572863,0.2400930684808652,-173.78884961143498,-179.3426982177614,-181.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-59,113.78884961143498,0.20946672319794168,-59,119.34269821776141,0.058308272964655794,-59,121.62378976493224,0.03448426894360179,0.30225926510619927,-172.78884961143498,-178.3426982177614,-180.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-58,113.78884961143498,0.26370298075914234,-58,119.34269821776141,0.07340576655303555,-58,121.62378976493224,0.04341312248024476,0.38052186979242264,-171.78884961143498,-177.3426982177614,-179.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-57,113.78884961143498,0.3319823836435537,-57,119.34269821776141,0.09241238488584713,-57,121.62378976493224,0.05465388309571262,0.47904865162511345,-170.78884961143498,-176.3426982177614,-178.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-56,113.78884961143498,0.41794105903686796,-56,119.34269821776141,0.11634029969729553,-56,121.62378976493224,0.0688051622824205,0.603086521016584,-169.78884961143498,-175.3426982177614,-177.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-55,113.78884961143498,0.5261566198536811,-55,119.34269821776141,0.1464637597046753,-55,121.62378976493224,0.08662056725996103,0.7592409468183174,-168.78884961143498,-174.3426982177614,-176.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-54,113.78884961143498,0.6623919393175248,-54,119.34269821776141,0.18438694899913077,-54,121.62378976493224,0.10904883330759019,0.9558277216242458,-167.78884961143498,-173.3426982177614,-175.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-53,113.78884961143498,0.8339020449744478,-53,119.34269821776141,0.23212941569819978,-53,121.62378976493224,0.137284347377432,1.2033158080500796,-166.78884961143498,-172.3426982177614,-174.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-52,113.78884961143498,1.0498204753654583,-52,119.34269821776141,0.2922336202473963,-52,121.62378976493224,0.1728307535550262,1.5148848491678808,-165.78884961143498,-171.3426982177614,-173.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
7,-51,113.78884961143498,1.3216456742594014,-51,119.34269821776141,0.367900330710052,-51,121.62378976493224,0.21758102758995823,1.9071270325594116,-164.78884961143498,-170.3426982177614,-172.62378976493224,-166,489.15047610264526,927.1177820413785,1205.561827708787
8,-60,112.8846233646857,0.20489797369181562,-60,120.6342677777734,0.03440117070023052,-60,121.86054132298855,0.02593856032795272,0.26523770471999886,-172.8846233646857,-180.6342677777734,-181.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-59,112.8846233646857,0.25795126590576034,-59,120.6342677777734,0.04330850798998942,-59,121.86054132298855,0.032654712742215874,0.33391448663796564,-171.8846233646857,-179.6342677777734,-180.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-58,112.8846233646857,0.32474140365323456,-58,120.6342677777734,0.054522181255488134,-58,121.86054132298855,0.041109847686014445,0.42037343259473714,-170.8846233646857,-178.6342677777734,-179.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-57,112.8846233646857,0.4088252053207654,-57,120.6342677777734,0.06863935948898181,-57,121.86054132298855,0.051754231926910865,0.5292187967366581,-169.8846233646857,-177.6342677777734,-178.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-56,112.8846233646857,0.5146804399602771,-56,120.6342677777734,0.08641183390995455,-56,121.86054132298855,0.06515471774067749,0.6662469916109092,-168.8846233646857,-176.6342677777734,-177.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-55,112.8846233646857,0.647944284819397,-55,120.6342677777734,0.1087860535889782,-55,121.86054132298855,0.0820249298620146,0.8387552682703898,-167.8846233646857,-175.6342677777734,-176.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-54,112.8846233646857,0.8157135255859393,-54,120.6342677777734,0.1369535273119672,-54,121.86054132298855,0.10326326860392476,1.0559303215018314,-166.8846233646857,-174.6342677777734,-175.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-53,112.8846233646857,1.0269224861043458,-53,120.6342677777734,0.17241427576788104,-53,121.86054132298855,0.13000075295040814,1.329337514822635,-165.8846233646857,-173.6342677777734,-174.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-52,112.8846233646857,1.2928188136996077,-52,120.6342677777734,0.21705671312027364,-52,121.86054132298855,0.16366125144164356,1.673536778261525,-164.8846233646857,-172.6342677777734,-173.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
8,-51,112.8846233646857,1.627562457412017,-51,120.6342677777734,0.2732582119476298,-51,121.86054132298855,0.20603730836592038,2.106857977725567,-163.8846233646857,-171.6342677777734,-172.86054132298855,-166,440.78942646669816,1075.7550385739391,1238.8737933560449
9,-60,112.9595156964293,0.20139488228802405,-60,121.77046299660675,0.02648217799948005,-60,122.21308124254115,0.023916183434171012,0.2517932437216751,-172.95951569642932,-181.77046299660674,-182.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-59,112.9595156964293,0.2535411351176873,-59,121.77046299660675,0.03333908684320197,-59,122.21308124254115,0.030108691078408745,0.316988913039298,-171.95951569642932,-180.77046299660674,-181.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-58,112.9595156964293,0.31918937793479607,-58,121.77046299660675,0.04197142363291928,-58,122.21308124254115,0.037904596314469186,0.39906539788218454,-170.95951569642932,-179.77046299660674,-180.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-57,112.9595156964293,0.40183561905688525,-57,121.77046299660675,0.05283889178066059,-57,122.21308124254115,0.047719059524084506,0.5023935703616303,-169.95951569642932,-178.77046299660674,-179.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-56,112.9595156964293,0.505881072194755,-56,121.77046299660675,0.06652022359371523,-56,122.21308124254115,0.06007473666178875,0.632476032450259,-168.95951569642932,-177.77046299660674,-178.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-55,112.9595156964293,0.6368665371316589,-55,121.77046299660675,0.0837439998803583,-55,122.21308124254115,0.07562961259036816,0.7962401496023853,-167.95951569642932,-176.77046299660674,-177.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-54,112.9595156964293,0.801767467516395,-54,121.77046299660675,0.10542744953467109,-54,122.21308124254115,0.09521204117416282,1.002406958225229,-166.95951569642932,-175.77046299660674,-176.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-53,112.9595156964293,1.0093654392062474,-53,121.77046299660675,0.1327252953198439,-53,122.21308124254115,0.11986485814294656,1.2619555926690378,-165.95951569642932,-174.77046299660674,-175.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-52,112.9595156964293,1.2707158012035191,-52,121.77046299660675,0.1670912470660374,-52,122.21308124254115,0.15090091589725763,1.5887079641668143,-164.95951569642932,-173.77046299660674,-174.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
9,-51,112.9595156964293,1.5997364133035008,-51,121.77046299660675,0.2103554170198111,-51,122.21308124254115,0.18997299768607268,2.0000648280093847,-163.95951569642932,-172.77046299660674,-173.21308124254114,-166,444.6064766283029,1226.092257114681,1290.1911606339681
10,-60,122.57476368819358,0.022005114423782945,-60,108.42579553039414,0.5720321615518676,-60,122.86397907432928,0.020587427963783544,0.6146247039394341,-182.57476368819357,-168.42579553039414,-182.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-59,122.57476368819358,0.02770279773753892,-59,108.42579553039414,0.7201458245411949,-59,122.86397907432928,0.025918036227088992,0.7737666585058228,-181.57476368819357,-167.42579553039414,-181.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-58,122.57476368819358,0.034875756049581486,-58,108.42579553039414,0.9066098787123694,-58,122.86397907432928,0.032628874430084,0.9741145091920349,-180.57476368819357,-166.42579553039414,-180.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-57,122.57476368819358,0.04390597554635245,-57,108.42579553039414,1.1413542148946334,-57,122.86397907432928,0.04107731917827384,1.2263375096192597,-179.57476368819357,-165.42579553039414,-179.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-56,122.57476368819358,0.055274348344916624,-56,108.42579553039414,1.4368798249892278,-56,122.86397907432928,0.051713280961908525,1.543867454296053,-178.57476368819357,-164.42579553039414,-178.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-55,122.57476368819358,0.06958628175177795,-55,108.42579553039414,1.8089245253733006,-55,122.86397907432928,0.0651031635301984,1.943613970655277,-177.57476368819357,-163.42579553039414,-177.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-54,122.57476368819358,0.08760393840958236,-54,108.42579553039414,2.2773010530101585,-54,122.86397907432928,0.08196002695635818,2.446865018376099,-176.57476368819357,-162.42579553039414,-176.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-53,122.57476368819358,0.1102868242370737,-53,108.42579553039414,2.8669521659400896,-53,122.86397907432928,0.10318156068669393,3.080420550863857,-175.57476368819357,-161.42579553039414,-175.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
10,-52,122.57476368819358,0.13884288561812963,-52,108.42579553039414,3.609278936100319,-52,122.86397907432928,0.12989788877706132,3.8780197104955096,-174.57476368819357,-160.42579553039414,-174.86397907432928,-166,1345.0492430555933,263.8091025628373,1390.5895253130968
